,index,label,segment_path,video_class,video_name,dataset
155,227,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse003_x264/Abuse003_x264-seg21.mp4,Abuse,Abuse003_x264,ucfcrime
156,365,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse021_x264/Abuse021_x264-seg1.mp4,Abuse,Abuse021_x264,ucfcrime
157,2359,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery037_x264/Robbery037_x264-seg4.mp4,Robbery,Robbery037_x264,ucfcrime
158,276,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse012_x264/Abuse012_x264-seg27.mp4,Abuse,Abuse012_x264,ucfcrime
159,2184,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting024_x264/Fighting024_x264-seg6.mp4,Fighting,Fighting024_x264,ucfcrime
160,3264,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery022_x264/Robbery022_x264-seg4.mp4,Robbery,Robbery022_x264,ucfcrime
161,859,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest032_x264/Arrest032_x264-seg13.mp4,Arrest,Arrest032_x264,ucfcrime
162,1228,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault014_x264/Assault014_x264-seg15.mp4,Assault,Assault014_x264,ucfcrime
163,2473,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery071_x264/Robbery071_x264-seg29.mp4,Robbery,Robbery071_x264,ucfcrime
164,407,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse048_x264/Abuse048_x264-seg7.mp4,Abuse,Abuse048_x264,ucfcrime
165,2512,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery055_x264/Robbery055_x264-seg6.mp4,Robbery,Robbery055_x264,ucfcrime
166,1941,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting021_x264/Fighting021_x264-seg1.mp4,Fighting,Fighting021_x264,ucfcrime
167,2555,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery057_x264/Robbery057_x264-seg9.mp4,Robbery,Robbery057_x264,ucfcrime
168,2218,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting006_x264/Fighting006_x264-seg25.mp4,Fighting,Fighting006_x264,ucfcrime
169,831,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest026_x264/Arrest026_x264-seg24.mp4,Arrest,Arrest026_x264,ucfcrime
170,2631,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery043_x264/Robbery043_x264-seg30.mp4,Robbery,Robbery043_x264,ucfcrime
171,838,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest033_x264/Arrest033_x264-seg11.mp4,Arrest,Arrest033_x264,ucfcrime
172,7,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse012_x264/Abuse012_x264-seg4.mp4,Abuse,Abuse012_x264,ucfcrime
173,942,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest029_x264/Arrest029_x264-seg2.mp4,Arrest,Arrest029_x264,ucfcrime
174,1465,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault032_x264/Assault032_x264-seg10.mp4,Assault,Assault032_x264,ucfcrime
175,3100,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery023_x264/Robbery023_x264-seg7.mp4,Robbery,Robbery023_x264,ucfcrime
176,415,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse017_x264/Abuse017_x264-seg22.mp4,Abuse,Abuse017_x264,ucfcrime
177,2855,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery067_x264/Robbery067_x264-seg6.mp4,Robbery,Robbery067_x264,ucfcrime
178,1226,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault028_x264/Assault028_x264-seg28.mp4,Assault,Assault028_x264,ucfcrime
179,2564,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery082_x264/Robbery082_x264-seg4.mp4,Robbery,Robbery082_x264,ucfcrime
180,1001,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest049_x264/Arrest049_x264-seg18.mp4,Arrest,Arrest049_x264,ucfcrime
181,199,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse024_x264/Abuse024_x264-seg12.mp4,Abuse,Abuse024_x264,ucfcrime
182,2400,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery085_x264/Robbery085_x264-seg5.mp4,Robbery,Robbery085_x264,ucfcrime
183,1103,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault032_x264/Assault032_x264-seg20.mp4,Assault,Assault032_x264,ucfcrime
184,801,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest041_x264/Arrest041_x264-seg21.mp4,Arrest,Arrest041_x264,ucfcrime
185,1909,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting030_x264/Fighting030_x264-seg15.mp4,Fighting,Fighting030_x264,ucfcrime
186,1313,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault004_x264/Assault004_x264-seg22.mp4,Assault,Assault004_x264,ucfcrime
187,283,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse049_x264/Abuse049_x264-seg26.mp4,Abuse,Abuse049_x264,ucfcrime
188,1204,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault045_x264/Assault045_x264-seg5.mp4,Assault,Assault045_x264,ucfcrime
189,231,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse043_x264/Abuse043_x264-seg12.mp4,Abuse,Abuse043_x264,ucfcrime
190,3140,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery026_x264/Robbery026_x264-seg10.mp4,Robbery,Robbery026_x264,ucfcrime
191,897,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest002_x264/Arrest002_x264-seg25.mp4,Arrest,Arrest002_x264,ucfcrime
192,2607,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery003_x264/Robbery003_x264-seg30.mp4,Robbery,Robbery003_x264,ucfcrime
193,96,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse050_x264/Abuse050_x264-seg1.mp4,Abuse,Abuse050_x264,ucfcrime
194,3157,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery025_x264/Robbery025_x264-seg9.mp4,Robbery,Robbery025_x264,ucfcrime
195,2809,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery043_x264/Robbery043_x264-seg2.mp4,Robbery,Robbery043_x264,ucfcrime
196,2387,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery042_x264/Robbery042_x264-seg1.mp4,Robbery,Robbery042_x264,ucfcrime
197,2390,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery008_x264/Robbery008_x264-seg19.mp4,Robbery,Robbery008_x264,ucfcrime
198,2097,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting016_x264/Fighting016_x264-seg13.mp4,Fighting,Fighting016_x264,ucfcrime
199,1113,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault019_x264/Assault019_x264-seg28.mp4,Assault,Assault019_x264,ucfcrime
200,3130,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery039_x264/Robbery039_x264-seg6.mp4,Robbery,Robbery039_x264,ucfcrime
201,2827,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery100_x264/Robbery100_x264-seg21.mp4,Robbery,Robbery100_x264,ucfcrime
202,1697,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting011_x264/Fighting011_x264-seg21.mp4,Fighting,Fighting011_x264,ucfcrime
203,1666,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting009_x264/Fighting009_x264-seg8.mp4,Fighting,Fighting009_x264,ucfcrime
204,104,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse012_x264/Abuse012_x264-seg6.mp4,Abuse,Abuse012_x264,ucfcrime
205,2442,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery100_x264/Robbery100_x264-seg3.mp4,Robbery,Robbery100_x264,ucfcrime
206,1407,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault030_x264/Assault030_x264-seg16.mp4,Assault,Assault030_x264,ucfcrime
207,2440,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery053_x264/Robbery053_x264-seg17.mp4,Robbery,Robbery053_x264,ucfcrime
208,1295,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault030_x264/Assault030_x264-seg28.mp4,Assault,Assault030_x264,ucfcrime
209,1123,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault047_x264/Assault047_x264-seg1.mp4,Assault,Assault047_x264,ucfcrime
210,2250,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting050_x264/Fighting050_x264-seg14.mp4,Fighting,Fighting050_x264,ucfcrime
211,2571,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery071_x264/Robbery071_x264-seg8.mp4,Robbery,Robbery071_x264,ucfcrime
212,2683,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery002_x264/Robbery002_x264-seg9.mp4,Robbery,Robbery002_x264,ucfcrime
213,744,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest009_x264/Arrest009_x264-seg12.mp4,Arrest,Arrest009_x264,ucfcrime
214,226,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse015_x264/Abuse015_x264-seg16.mp4,Abuse,Abuse015_x264,ucfcrime
215,2318,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery020_x264/Robbery020_x264-seg19.mp4,Robbery,Robbery020_x264,ucfcrime
216,3128,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery033_x264/Robbery033_x264-seg11.mp4,Robbery,Robbery033_x264,ucfcrime
217,949,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest002_x264/Arrest002_x264-seg9.mp4,Arrest,Arrest002_x264,ucfcrime
218,2516,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery054_x264/Robbery054_x264-seg12.mp4,Robbery,Robbery054_x264,ucfcrime
219,2010,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting019_x264/Fighting019_x264-seg15.mp4,Fighting,Fighting019_x264,ucfcrime
220,1912,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting051_x264/Fighting051_x264-seg10.mp4,Fighting,Fighting051_x264,ucfcrime
221,3020,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery056_x264/Robbery056_x264-seg26.mp4,Robbery,Robbery056_x264,ucfcrime
222,2266,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting049_x264/Fighting049_x264-seg14.mp4,Fighting,Fighting049_x264,ucfcrime
223,1402,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault007_x264/Assault007_x264-seg23.mp4,Assault,Assault007_x264,ucfcrime
224,1232,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault033_x264/Assault033_x264-seg0.mp4,Assault,Assault033_x264,ucfcrime
225,1572,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault026_x264/Assault026_x264-seg19.mp4,Assault,Assault026_x264,ucfcrime
226,965,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest029_x264/Arrest029_x264-seg3.mp4,Arrest,Arrest029_x264,ucfcrime
227,3088,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery019_x264/Robbery019_x264-seg23.mp4,Robbery,Robbery019_x264,ucfcrime
228,2587,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery082_x264/Robbery082_x264-seg20.mp4,Robbery,Robbery082_x264,ucfcrime
229,1554,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault007_x264/Assault007_x264-seg17.mp4,Assault,Assault007_x264,ucfcrime
230,1263,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault002_x264/Assault002_x264-seg30.mp4,Assault,Assault002_x264,ucfcrime
231,1929,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting043_x264/Fighting043_x264-seg0.mp4,Fighting,Fighting043_x264,ucfcrime
232,464,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse023_x264/Abuse023_x264-seg26.mp4,Abuse,Abuse023_x264,ucfcrime
233,3051,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery038_x264/Robbery038_x264-seg14.mp4,Robbery,Robbery038_x264,ucfcrime
234,3210,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery078_x264/Robbery078_x264-seg12.mp4,Robbery,Robbery078_x264,ucfcrime
235,999,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest046_x264/Arrest046_x264-seg23.mp4,Arrest,Arrest046_x264,ucfcrime
236,1702,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting035_x264/Fighting035_x264-seg27.mp4,Fighting,Fighting035_x264,ucfcrime
237,1322,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault001_x264/Assault001_x264-seg13.mp4,Assault,Assault001_x264,ucfcrime
238,1213,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault017_x264/Assault017_x264-seg8.mp4,Assault,Assault017_x264,ucfcrime
239,2210,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting044_x264/Fighting044_x264-seg30.mp4,Fighting,Fighting044_x264,ucfcrime
240,1149,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault019_x264/Assault019_x264-seg9.mp4,Assault,Assault019_x264,ucfcrime
241,212,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse046_x264/Abuse046_x264-seg13.mp4,Abuse,Abuse046_x264,ucfcrime
242,12,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse019_x264/Abuse019_x264-seg25.mp4,Abuse,Abuse019_x264,ucfcrime
243,3177,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery080_x264/Robbery080_x264-seg20.mp4,Robbery,Robbery080_x264,ucfcrime
244,900,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest002_x264/Arrest002_x264-seg8.mp4,Arrest,Arrest002_x264,ucfcrime
245,422,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse043_x264/Abuse043_x264-seg1.mp4,Abuse,Abuse043_x264,ucfcrime
246,887,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest023_x264/Arrest023_x264-seg13.mp4,Arrest,Arrest023_x264,ucfcrime
247,1720,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting010_x264/Fighting010_x264-seg29.mp4,Fighting,Fighting010_x264,ucfcrime
248,2117,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting011_x264/Fighting011_x264-seg11.mp4,Fighting,Fighting011_x264,ucfcrime
249,2898,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery035_x264/Robbery035_x264-seg23.mp4,Robbery,Robbery035_x264,ucfcrime
250,2417,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery104_x264/Robbery104_x264-seg1.mp4,Robbery,Robbery104_x264,ucfcrime
251,1582,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault049_x264/Assault049_x264-seg12.mp4,Assault,Assault049_x264,ucfcrime
252,741,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest003_x264/Arrest003_x264-seg12.mp4,Arrest,Arrest003_x264,ucfcrime
253,2886,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery013_x264/Robbery013_x264-seg18.mp4,Robbery,Robbery013_x264,ucfcrime
254,2554,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery017_x264/Robbery017_x264-seg11.mp4,Robbery,Robbery017_x264,ucfcrime
255,1667,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting024_x264/Fighting024_x264-seg13.mp4,Fighting,Fighting024_x264,ucfcrime
256,927,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest003_x264/Arrest003_x264-seg17.mp4,Arrest,Arrest003_x264,ucfcrime
257,1557,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault035_x264/Assault035_x264-seg13.mp4,Assault,Assault035_x264,ucfcrime
258,2478,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery031_x264/Robbery031_x264-seg6.mp4,Robbery,Robbery031_x264,ucfcrime
259,509,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse023_x264/Abuse023_x264-seg27.mp4,Abuse,Abuse023_x264,ucfcrime
260,644,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest041_x264/Arrest041_x264-seg8.mp4,Arrest,Arrest041_x264,ucfcrime
261,597,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest051_x264/Arrest051_x264-seg14.mp4,Arrest,Arrest051_x264,ucfcrime
262,2821,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery070_x264/Robbery070_x264-seg25.mp4,Robbery,Robbery070_x264,ucfcrime
263,3223,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery016_x264/Robbery016_x264-seg23.mp4,Robbery,Robbery016_x264,ucfcrime
264,2606,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery016_x264/Robbery016_x264-seg6.mp4,Robbery,Robbery016_x264,ucfcrime
265,2671,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery100_x264/Robbery100_x264-seg30.mp4,Robbery,Robbery100_x264,ucfcrime
266,2890,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery090_x264/Robbery090_x264-seg4.mp4,Robbery,Robbery090_x264,ucfcrime
267,518,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse017_x264/Abuse017_x264-seg27.mp4,Abuse,Abuse017_x264,ucfcrime
268,2458,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery025_x264/Robbery025_x264-seg31.mp4,Robbery,Robbery025_x264,ucfcrime
269,767,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest016_x264/Arrest016_x264-seg25.mp4,Arrest,Arrest016_x264,ucfcrime
270,573,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest046_x264/Arrest046_x264-seg15.mp4,Arrest,Arrest046_x264,ucfcrime
271,3204,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery100_x264/Robbery100_x264-seg20.mp4,Robbery,Robbery100_x264,ucfcrime
272,2979,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery060_x264/Robbery060_x264-seg0.mp4,Robbery,Robbery060_x264,ucfcrime
273,1584,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault027_x264/Assault027_x264-seg11.mp4,Assault,Assault027_x264,ucfcrime
274,2451,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery016_x264/Robbery016_x264-seg12.mp4,Robbery,Robbery016_x264,ucfcrime
275,1242,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault045_x264/Assault045_x264-seg19.mp4,Assault,Assault045_x264,ucfcrime
276,2637,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery031_x264/Robbery031_x264-seg30.mp4,Robbery,Robbery031_x264,ucfcrime
277,1725,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting044_x264/Fighting044_x264-seg29.mp4,Fighting,Fighting044_x264,ucfcrime
278,123,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse012_x264/Abuse012_x264-seg8.mp4,Abuse,Abuse012_x264,ucfcrime
279,1421,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault040_x264/Assault040_x264-seg15.mp4,Assault,Assault040_x264,ucfcrime
280,1397,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Assault/Assault036_x264/Assault036_x264-seg20.mp4,Assault,Assault036_x264,ucfcrime
281,220,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse029_x264/Abuse029_x264-seg12.mp4,Abuse,Abuse029_x264,ucfcrime
282,819,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Arrest/Arrest026_x264/Arrest026_x264-seg10.mp4,Arrest,Arrest026_x264,ucfcrime
283,3182,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery033_x264/Robbery033_x264-seg17.mp4,Robbery,Robbery033_x264,ucfcrime
284,358,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse018_x264/Abuse018_x264-seg24.mp4,Abuse,Abuse018_x264,ucfcrime
285,100,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse042_x264/Abuse042_x264-seg20.mp4,Abuse,Abuse042_x264,ucfcrime
286,2887,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery090_x264/Robbery090_x264-seg3.mp4,Robbery,Robbery090_x264,ucfcrime
287,551,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse023_x264/Abuse023_x264-seg24.mp4,Abuse,Abuse023_x264,ucfcrime
288,1950,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting014_x264/Fighting014_x264-seg13.mp4,Fighting,Fighting014_x264,ucfcrime
289,2242,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Fighting/Fighting028_x264/Fighting028_x264-seg27.mp4,Fighting,Fighting028_x264,ucfcrime
290,259,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Abuse/Abuse035_x264/Abuse035_x264-seg15.mp4,Abuse,Abuse035_x264,ucfcrime
291,3032,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery053_x264/Robbery053_x264-seg13.mp4,Robbery,Robbery053_x264,ucfcrime
292,2510,0,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery090_x264/Robbery090_x264-seg17.mp4,Robbery,Robbery090_x264,ucfcrime
293,2963,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery080_x264/Robbery080_x264-seg7.mp4,Robbery,Robbery080_x264,ucfcrime
294,2852,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery009_x264/Robbery009_x264-seg14.mp4,Robbery,Robbery009_x264,ucfcrime
295,2831,1,/content/drive/MyDrive/ucf_experiments/data/ucf_crime_splits/Robbery/Robbery015_x264/Robbery015_x264-seg2.mp4,Robbery,Robbery015_x264,ucfcrime
